state,state_name,county,NAME,population_size,percent_65plus,count_65plus,CODE
28,Nebraska,161,"Yalobusha County, Mississippi",12381,17.84993135,2210,NE
40,Rhode Island,113,"Osage County, Oklahoma",48054,17.84867025,8577,RI
48,Washington,363,"Palo Pinto County, Texas",27921,17.84320046,4982,WA
55,Wyoming,83,"Oconto County, Wisconsin",37476,17.84075141,6686,WY
46,Vermont,23,"Charles Mix County, South Dakota",9239,17.83742829,1648,VT
30,New Hampshire,69,"Petroleum County, Montana",443,17.83295711,79,NH
18,Kentucky,131,"Pulaski County, Indiana",13047,17.82785315,2326,KY
8,Delaware,63,"Kit Carson County, Colorado",7980,17.81954887,1422,DE
55,Wyoming,95,"Polk County, Wisconsin",43572,17.8187827,7764,WY
27,Montana,115,"Pine County, Minnesota",29218,17.81778356,5206,MT
20,Maine,11,"Bourbon County, Kansas",14812,17.81663516,2639,ME
30,New Hampshire,15,"Chouteau County, Montana",5855,17.81383433,1043,NH
1,Alabama,13,"Butler County, Alabama",20354,17.80485408,3624,AL
37,Oklahoma,83,"Halifax County, North Carolina",53407,17.80478214,9509,OK
20,Maine,151,"Pratt County, Kansas",9739,17.80470274,1734,ME
1,Alabama,77,"Lauderdale County, Alabama",92737,17.80303439,16510,AL
56,Wyoming,45,"Weston County, Wyoming",7152,17.799217,1273,WY
28,Nebraska,23,"Clarke County, Mississippi",16362,17.79733529,2912,NE
37,Oklahoma,3,"Alexander County, North Carolina",37158,17.79697508,6613,OK
40,Rhode Island,71,"Kay County, Oklahoma",45587,17.7967403,8113,RI
72,Wyoming,5,"Aguadilla Municipio, Puerto Rico",57973,17.79621548,10317,WY
47,Virginia,115,"Marion County, Tennessee",28306,17.79481382,5037,VA
47,Virginia,57,"Grainger County, Tennessee",22736,17.79116819,4045,VA
42,South Dakota,55,"Franklin County, Pennsylvania",152285,17.78835736,27089,SD
39,Pennsylvania,29,"Columbiana County, Ohio",105987,17.77576495,18840,PA
19,Louisiana,45,"Clinton County, Iowa",48365,17.7752507,8597,LA
47,Virginia,9,"Blount County, Tennessee",125188,17.7740678,22251,VA
21,Maryland,63,"Elliott County, Kentucky",7725,17.77346278,1373,MD
36,Ohio,123,"Yates County, New York",25187,17.77107238,4476,OH
17,Kansas,147,"Piatt County, Illinois",16495,17.76902092,2931,KS
5,California,103,"Ouachita County, Arkansas",25044,17.76872704,4450,CA
47,Virginia,25,"Claiborne County, Tennessee",31748,17.76804838,5641,VA
26,Missouri,157,"Tuscola County, Michigan",54420,17.76368982,9667,MO
19,Louisiana,95,"Iowa County, Iowa",16344,17.7618698,2903,LA
48,Washington,197,"Hardeman County, Texas",3992,17.76052104,709,WA
37,Oklahoma,123,"Montgomery County, North Carolina",27601,17.76022608,4902,OK
22,Massachusetts,49,"Jackson Parish, Louisiana",16109,17.75405053,2860,MA
26,Missouri,17,"Bay County, Michigan",106698,17.75197286,18941,MO
13,Idaho,257,"Stephens County, Georgia",25620,17.74785324,4547,ID
1,Alabama,107,"Pickens County, Alabama",19856,17.74778405,3524,AL
13,Idaho,199,"Meriwether County, Georgia",21297,17.74428323,3779,ID
46,Vermont,19,"Butte County, South Dakota",10292,17.74193548,1826,VT
42,South Dakota,83,"McKean County, Pennsylvania",42884,17.73155489,7604,SD
9,District of Columbia,5,"Litchfield County, Connecticut",186304,17.72747767,33027,DE
40,Rhode Island,137,"Stephens County, Oklahoma",44806,17.7230728,7941,RI
56,Wyoming,11,"Crook County, Wyoming",7229,17.72029326,1281,WY
21,Maryland,145,"McCracken County, Kentucky",65408,17.71648728,11588,MD
42,South Dakota,131,"Wyoming County, Pennsylvania",28147,17.7141436,4986,SD
37,Oklahoma,157,"Rockingham County, North Carolina",92300,17.71397616,16350,OK
12,Hawaii,45,"Gulf County, Florida",15785,17.71301869,2796,HI
54,Wyoming,99,"Wayne County, West Virginia",41499,17.71127015,7350,WY
37,Oklahoma,197,"Yadkin County, North Carolina",37971,17.70825103,6724,OK
20,Maine,79,"Harvey County, Kansas",34835,17.70632984,6168,ME
54,Wyoming,39,"Kanawha County, West Virginia",190781,17.7009241,33770,WY
1,Alabama,29,"Cleburne County, Alabama",15002,17.69764031,2655,AL
36,Ohio,95,"Schoharie County, New York",31913,17.69498324,5647,OH
22,Massachusetts,123,"West Carroll Parish, Louisiana",11454,17.68814388,2026,MA
1,Alabama,127,"Walker County, Alabama",65923,17.68578493,11659,AL
22,Massachusetts,119,"Webster Parish, Louisiana",40617,17.6847133,7183,MA
47,Virginia,181,"Wayne County, Tennessee",16897,17.68361248,2988,VA
54,Wyoming,49,"Marion County, West Virginia",56790,17.67916887,10040,WY
47,Virginia,47,"Fayette County, Tennessee",38814,17.67661153,6861,VA
39,Pennsylvania,161,"Van Wert County, Ohio",28576,17.67217245,5050,PA
37,Oklahoma,17,"Bladen County, North Carolina",34720,17.66993088,6135,OK
40,Rhode Island,115,"Ottawa County, Oklahoma",32085,17.66869254,5669,RI
19,Louisiana,191,"Winneshiek County, Iowa",20884,17.66424057,3689,LA
19,Louisiana,99,"Jasper County, Iowa",36726,17.66051299,6486,LA
55,Wyoming,119,"Taylor County, Wisconsin",20569,17.65764014,3632,WY
37,Oklahoma,23,"Burke County, North Carolina",89548,17.65421897,15809,OK
19,Louisiana,39,"Clarke County, Iowa",9280,17.65086207,1638,LA
40,Rhode Island,117,"Pawnee County, Oklahoma",16499,17.64955452,2912,RI
51,Wyoming,31,"Campbell County, Virginia",55012,17.64887661,9709,WY
40,Rhode Island,69,"Johnston County, Oklahoma",11022,17.64652513,1945,RI
20,Maine,155,"Reno County, Kansas",64058,17.64650785,11304,ME
20,Maine,159,"Rice County, Kansas",10014,17.64529658,1767,ME
17,Kansas,79,"Jasper County, Illinois",9635,17.64400623,1700,KS
8,Delaware,105,"Rio Grande County, Colorado",11745,17.6415496,2072,DE
45,Utah,81,"Saluda County, South Carolina",20000,17.64,3528,UT
47,Virginia,15,"Cannon County, Tennessee",13787,17.63980561,2432,VA
27,Montana,99,"Mower County, Minnesota",39227,17.63836133,6919,MT
37,Oklahoma,55,"Dare County, North Carolina",34863,17.63761007,6149,OK
54,Wyoming,47,"McDowell County, West Virginia",20802,17.62811268,3667,WY
39,Pennsylvania,139,"Richland County, Ohio",122312,17.61724115,21548,PA
18,Kentucky,67,"Howard County, Indiana",82765,17.61130913,14576,KY
36,Ohio,13,"Chautauqua County, New York",132646,17.60776804,23356,OH
28,Nebraska,61,"Jasper County, Mississippi",16588,17.60308657,2920,NE
42,South Dakota,1,"Adams County, Pennsylvania",101767,17.60197313,17913,SD
22,Massachusetts,77,"Pointe Coupee Parish, Louisiana",22498,17.5926749,3958,MA
20,Maine,119,"Meade County, Kansas",4383,17.59069131,771,ME
54,Wyoming,91,"Taylor County, West Virginia",16977,17.58261177,2985,WY
48,Washington,437,"Swisher County, Texas",7713,17.5807079,1356,WA
30,New Hampshire,43,"Jefferson County, Montana",11502,17.57955138,2022,NH
19,Louisiana,55,"Delaware County, Iowa",17507,17.57582681,3077,LA
27,Montana,93,"Meeker County, Minnesota",23129,17.57101474,4064,MT
5,California,3,"Ashley County, Arkansas",21229,17.57030477,3730,CA
18,Kentucky,65,"Henry County, Indiana",49146,17.563993,8632,KY
45,Utah,9,"Bamberg County, South Carolina",15432,17.56091239,2710,UT
1,Alabama,105,"Perry County, Alabama",10038,17.55329747,1762,AL
19,Louisiana,149,"Plymouth County, Iowa",24853,17.53913008,4359,LA
31,New Jersey,81,"Hamilton County, Nebraska",9100,17.53846154,1596,NJ
18,Kentucky,55,"Greene County, Indiana",32815,17.53771141,5755,KY
17,Kansas,39,"De Witt County, Illinois",16388,17.53722236,2874,KS
18,Kentucky,93,"Lawrence County, Indiana",45814,17.53612433,8034,KY
28,Nebraska,31,"Covington County, Mississippi",19471,17.53376817,3414,NE
29,Nevada,107,"Lafayette County, Missouri",32916,17.53250699,5771,NV
54,Wyoming,105,"Wirt County, West Virginia",5841,17.53124465,1024,WY
13,Idaho,287,"Turner County, Georgia",8338,17.52218757,1461,ID
46,Vermont,117,"Stanley County, South Dakota",2962,17.52194463,519,VT
17,Kansas,35,"Cumberland County, Illinois",10943,17.51804807,1917,KS
1,Alabama,25,"Clarke County, Alabama",25070,17.51495812,4391,AL
18,Kentucky,177,"Wayne County, Indiana",67866,17.51245101,11885,KY
12,Hawaii,109,"St. Johns County, Florida",210495,17.50967956,36857,HI
21,Maryland,53,"Clinton County, Kentucky",10188,17.50098155,1783,MD
37,Oklahoma,107,"Lenoir County, North Carolina",58782,17.49515158,10284,OK
51,Wyoming,7,"Amelia County, Virginia",12777,17.48454254,2234,WY
28,Nebraska,37,"Franklin County, Mississippi",7857,17.47486318,1373,NE
21,Maryland,19,"Boyd County, Kentucky",48917,17.47449762,8548,MD
29,Nevada,111,"Lewis County, Missouri",10172,17.46952418,1777,NV
56,Wyoming,33,"Sheridan County, Wyoming",29738,17.46923129,5195,WY
48,Washington,281,"Lampasas County, Texas",20219,17.4637717,3531,WA
21,Maryland,177,"Muhlenberg County, Kentucky",31309,17.46143281,5467,MD
13,Idaho,125,"Glascock County, Georgia",3087,17.46031746,539,ID
46,Vermont,81,"Lawrence County, South Dakota",24645,17.45993102,4303,VT
40,Rhode Island,85,"Love County, Oklahoma",9663,17.45834627,1687,RI
54,Wyoming,81,"Raleigh County, West Virginia",78493,17.45378569,13700,WY
13,Idaho,269,"Taylor County, Georgia",8401,17.45030354,1466,ID
39,Pennsylvania,55,"Geauga County, Ohio",93874,17.44785564,16379,PA
21,Maryland,21,"Boyle County, Kentucky",29388,17.44589628,5127,MD
51,Wyoming,165,"Rockingham County, Virginia",77785,17.44552292,13570,WY
72,Wyoming,89,"Luquillo Municipio, Puerto Rico",19497,17.44370929,3401,WY
51,Wyoming,620,"Franklin city, Virginia",8457,17.44117299,1475,WY
29,Nevada,35,"Carter County, Missouri",6284,17.44112031,1096,NV
37,Oklahoma,21,"Buncombe County, North Carolina",247336,17.44105185,43138,OK
29,Nevada,17,"Bollinger County, Missouri",12356,17.44091939,2155,NV
48,Washington,241,"Jasper County, Texas",35768,17.44016998,6238,WA
48,Washington,131,"Duval County, Texas",11577,17.43975123,2019,WA
18,Kentucky,139,"Rush County, Indiana",16991,17.43275852,2962,KY
1,Alabama,63,"Greene County, Alabama",8697,17.43129815,1516,AL
35,North Dakota,47,"San Miguel County, New Mexico",28668,17.43058462,4997,ND
39,Pennsylvania,157,"Tuscarawas County, Ohio",92697,17.42019699,16148,PA
39,Pennsylvania,85,"Lake County, Ohio",229437,17.40870043,39942,PA
51,Wyoming,65,"Fluvanna County, Virginia",26014,17.40216806,4527,WY
48,Washington,393,"Roberts County, Texas",931,17.40064447,162,WA
72,Wyoming,91,"Manati Municipio, Puerto Rico",42167,17.39749093,7336,WY
27,Montana,95,"Mille Lacs County, Minnesota",25809,17.39703204,4490,MT
12,Hawaii,93,"Okeechobee County, Florida",39255,17.39651,6829,HI
16,Iowa,25,"Camas County, Idaho",1052,17.39543726,183,IA
72,Wyoming,113,"Ponce Municipio, Puerto Rico",156054,17.39397901,27144,WY
48,Washington,9,"Archer County, Texas",8779,17.39378061,1527,WA
28,Nebraska,159,"Winston County, Mississippi",18697,17.38781623,3251,NE
41,South Carolina,17,"Deschutes County, Oregon",166622,17.38665962,28970,SC
20,Maine,99,"Labette County, Kansas",21048,17.3840745,3659,ME
39,Pennsylvania,23,"Clark County, Ohio",136827,17.38399585,23786,PA
17,Kansas,129,"Menard County, Illinois",12611,17.38165094,2192,KS
51,Wyoming,735,"Poquoson city, Virginia",12077,17.38014408,2099,WY
36,Ohio,107,"Tioga County, New York",50199,17.37684018,8723,OH
31,New Jersey,157,"Scotts Bluff County, Nebraska",36684,17.37542253,6374,NJ
46,Vermont,57,"Hamlin County, South Dakota",5982,17.36877299,1039,VT
40,Rhode Island,59,"Harper County, Oklahoma",3766,17.36590547,654,RI
54,Wyoming,33,"Harrison County, West Virginia",68998,17.36572075,11982,WY
29,Nevada,55,"Crawford County, Missouri",24660,17.36415247,4282,NV
25,Mississippi,11,"Franklin County, Massachusetts",71144,17.36337569,12353,MS
36,Ohio,57,"Montgomery County, New York",49779,17.36274333,8643,OH
72,Wyoming,141,"Utuado Municipio, Puerto Rico",31474,17.36036093,5464,WY
53,Wyoming,15,"Cowlitz County, Washington",102338,17.35914323,17765,WY
12,Hawaii,79,"Madison County, Florida",18729,17.35810775,3251,HI
46,Vermont,15,"Brule County, South Dakota",5330,17.35459662,925,VT
12,Hawaii,123,"Taylor County, Florida",22685,17.35067225,3936,HI
36,Ohio,35,"Fulton County, New York",54606,17.34974179,9474,OH
31,New Jersey,45,"Dawes County, Nebraska",9136,17.34894921,1585,NJ
13,Idaho,243,"Randolph County, Georgia",7315,17.34791524,1269,ID
40,Rhode Island,103,"Noble County, Oklahoma",11506,17.34747088,1996,RI
17,Kansas,115,"Macon County, Illinois",109193,17.34635004,18941,KS
20,Maine,9,"Barton County, Kansas",27399,17.34369868,4752,ME
21,Maryland,165,"Menifee County, Kentucky",6343,17.34195176,1100,MD
19,Louisiana,51,"Davis County, Iowa",8742,17.34156943,1516,LA
47,Virginia,53,"Gibson County, Tennessee",49572,17.34043412,8596,VA
39,Pennsylvania,175,"Wyandot County, Ohio",22467,17.33653803,3895,PA
18,Kentucky,15,"Carroll County, Indiana",20014,17.33286699,3469,KY
1,Alabama,43,"Cullman County, Alabama",80965,17.33218057,14033,AL
29,Nevada,217,"Vernon County, Missouri",20878,17.32445637,3617,NV
45,Utah,71,"Newberry County, South Carolina",37690,17.32289732,6529,UT
72,Wyoming,153,"Yauco Municipio, Puerto Rico",39474,17.32026144,6837,WY
6,Colorado,103,"Tehama County, California",63152,17.32011654,10938,CO
13,Idaho,211,"Morgan County, Georgia",17900,17.31843575,3100,ID
19,Louisiana,101,"Jefferson County, Iowa",17318,17.31724218,2999,LA
28,Nebraska,45,"Hancock County, Mississippi",45627,17.31211782,7899,NE
33,New York,9,"Grafton County, New Hampshire",89341,17.3100816,15465,NY
21,Maryland,199,"Pulaski County, Kentucky",63635,17.30337079,11011,MD
13,Idaho,319,"Wilkinson County, Georgia",9386,17.30236522,1624,ID
26,Missouri,21,"Berrien County, Michigan",155565,17.30144955,26915,MO
29,Nevada,131,"Miller County, Missouri",24956,17.29844526,4317,NV
8,Delaware,125,"Yuma County, Colorado",10185,17.28031419,1760,DE
50,Wisconsin,5,"Caledonia County, Vermont",31012,17.27395847,5357,WI
17,Kansas,81,"Jefferson County, Illinois",38578,17.27150189,6663,KS
39,Pennsylvania,31,"Coshocton County, Ohio",36724,17.26936064,6342,PA
20,Maine,21,"Cherokee County, Kansas",20952,17.26804124,3618,ME
12,Hawaii,63,"Jackson County, Florida",48900,17.26789366,8444,HI
21,Maryland,167,"Mercer County, Kentucky",21342,17.26642302,3685,MD
39,Pennsylvania,151,"Stark County, Ohio",374979,17.26523352,64741,PA
36,Ohio,7,"Broome County, New York",198093,17.26411332,34199,OH
42,South Dakota,31,"Clarion County, Pennsylvania",39454,17.26314189,6811,SD
13,Idaho,85,"Dawson County, Georgia",22673,17.26282362,3914,ID
27,Montana,143,"Sibley County, Minnesota",15021,17.26249917,2593,MT
18,Kentucky,53,"Grant County, Indiana",68896,17.25789596,11890,KY
18,Kentucky,49,"Fulton County, Indiana",20527,17.25532226,3542,KY
28,Nebraska,95,"Monroe County, Mississippi",36175,17.25224603,6241,NE
38,Oregon,93,"Stutsman County, North Dakota",21076,17.24710571,3635,OR
23,Michigan,31,"York County, Maine",199682,17.24642181,34438,MI
26,Missouri,123,"Newaygo County, Michigan",48029,17.24166649,8281,MO
18,Kentucky,111,"Newton County, Indiana",14057,17.23696379,2423,KY
22,Massachusetts,27,"Claiborne Parish, Louisiana",16639,17.23661278,2868,MA
44,Texas,9,"Washington County, Rhode Island",126405,17.23033108,21780,TX
48,Washington,269,"King County, Texas",267,17.22846442,46,WA
51,Wyoming,775,"Salem city, Virginia",25165,17.21438506,4332,WY
51,Wyoming,175,"Southampton County, Virginia",18410,17.21347094,3169,WY
1,Alabama,99,"Monroe County, Alabama",22217,17.20754377,3823,AL
13,Idaho,293,"Upson County, Georgia",26528,17.20446321,4564,ID
47,Virginia,155,"Sevier County, Tennessee",93617,17.20200391,16104,VA
12,Hawaii,13,"Calhoun County, Florida",14615,17.2015053,2514,HI
6,Colorado,61,"Placer County, California",366280,17.20104838,63004,CO
47,Virginia,99,"Lawrence County, Tennessee",42226,17.20030313,7263,VA
42,South Dakota,81,"Lycoming County, Pennsylvania",116656,17.19842957,20063,SD
20,Maine,203,"Wichita County, Kansas",2204,17.19600726,379,ME
31,New Jersey,7,"Banner County, Nebraska",820,17.19512195,141,NJ
17,Kansas,199,"Williamson County, Illinois",67121,17.1943207,11541,KS
54,Wyoming,17,"Doddridge County, West Virginia",8201,17.19302524,1410,WY
21,Maryland,237,"Wolfe County, Kentucky",7261,17.18771519,1248,MD
31,New Jersey,97,"Johnson County, Nebraska",5167,17.185988,888,NJ
18,Kentucky,147,"Spencer County, Indiana",20856,17.18450326,3584,KY
37,Oklahoma,47,"Columbus County, North Carolina",57230,17.17805347,9831,OK
8,Delaware,73,"Lincoln County, Colorado",5478,17.17780212,941,DE
5,California,1,"Arkansas County, Arkansas",18731,17.17473707,3217,CA
28,Nebraska,13,"Calhoun County, Mississippi",14789,17.16816553,2539,NE
8,Delaware,119,"Teller County, Colorado",23340,17.16366752,4006,DE
4,Arkansas,21,"Pinal County, Arizona",389772,17.16182794,66892,AR
48,Washington,483,"Wheeler County, Texas",5618,17.15913136,964,WA
17,Kansas,99,"LaSalle County, Illinois",112579,17.15417618,19312,KS
72,Wyoming,69,"Humacao Municipio, Puerto Rico",56384,17.15025539,9670,WY
4,Arkansas,19,"Pima County, Arizona",998537,17.1481878,171231,AR
36,Ohio,69,"Ontario County, New York",109192,17.14411312,18720,OH
37,Oklahoma,27,"Caldwell County, North Carolina",81758,17.1432765,14016,OK
39,Pennsylvania,59,"Guernsey County, Ohio",39626,17.14278504,6793,PA
29,Nevada,143,"New Madrid County, Missouri",18411,17.14192602,3156,NV
29,Nevada,23,"Butler County, Missouri",42951,17.13813415,7361,NV
40,Rhode Island,49,"Garvin County, Oklahoma",27455,17.13713349,4705,RI
47,Virginia,143,"Rhea County, Tennessee",32394,17.13588936,5551,VA
17,Kansas,161,"Rock Island County, Illinois",147161,17.13021792,25209,KS
1,Alabama,131,"Wilcox County, Alabama",11235,17.12505563,1924,AL
72,Wyoming,109,"Patillas Municipio, Puerto Rico",18441,17.12488477,3158,WY
8,Delaware,19,"Clear Creek County, Colorado",9136,17.11908932,1564,DE
18,Kentucky,117,"Orange County, Indiana",19725,17.11533587,3376,KY
27,Montana,97,"Morrison County, Minnesota",32962,17.11364602,5641,MT
42,South Dakota,3,"Allegheny County, Pennsylvania",1231145,17.11285023,210684,SD
5,California,59,"Hot Spring County, Arkansas",33316,17.11189819,5701,CA
19,Louisiana,47,"Crawford County, Iowa",17252,17.11105959,2952,LA
55,Wyoming,53,"Jackson County, Wisconsin",20543,17.11045125,3515,WY
48,Washington,97,"Cooke County, Texas",38761,17.10998168,6632,WA
19,Louisiana,87,"Henry County, Iowa",20080,17.10657371,3435,LA
8,Delaware,109,"Saguache County, Colorado",6238,17.1048413,1067,DE
26,Missouri,165,"Wexford County, Michigan",32751,17.10176788,5601,MO
37,Oklahoma,167,"Stanly County, North Carolina",60586,17.09800944,10359,OK
29,Nevada,69,"Dunklin County, Missouri",31562,17.09334009,5395,NV
20,Maine,197,"Wabaunsee County, Kansas",6997,17.09303987,1196,ME
21,Maryland,217,"Taylor County, Kentucky",24993,17.09278598,4272,MD
28,Nebraska,147,"Walthall County, Mississippi",14978,17.09173454,2560,NE
27,Montana,85,"McLeod County, Minnesota",36046,17.08927482,6160,MT
13,Idaho,137,"Habersham County, Georgia",43527,17.08594665,7437,ID
39,Pennsylvania,171,"Williams County, Ohio",37386,17.08393516,6387,PA
40,Rhode Island,5,"Atoka County, Oklahoma",13906,17.07895872,2375,RI
47,Virginia,63,"Hamblen County, Tennessee",62999,17.0748742,10757,VA
29,Nevada,3,"Andrew County, Missouri",17328,17.07063712,2958,NV
